country_code,year,rd
40043,2015,1.34186
40043,2016,1.38037
40043,2017,1.39108
40043,2018,1.41428
40616,2013,0.62486
40616,2014,0.62318
40616,2015,0.61799
40616,2016,0.60684
40616,2017,0.60596
40616,2018,0.59325
40550,2013,151.94248
40550,2014,164.91242
40550,2015,175.69325
40550,2016,168.30093
40550,2017,165.45745
40550,2018,167.76262
40041,2013,993.43781
40041,2014,1032.59228
40041,2015,1058.00381
40041,2016,1089.64886
40041,2017,1156.92958
40041,2018,1218.91097
40603,2013,56.00527
40603,2014,54.69037
40603,2015,60.16561
40603,2016,58.50522
40603,2017,57.76757
40603,2018,62.58208
40330,2013,0.23375
40330,2014,0.22581
40330,2015,0.22481
40330,2016,0.21705
40330,2017,0.2036
40330,2018,0.19585
40651,2013,2.04876
40651,2014,1.93942
40651,2015,1.83022
40651,2016,1.81767
40651,2017,1.80533
40651,2018,1.80484
40614,2013,159.59346
40614,2014,169.22842
40614,2015,180.31157
40614,2016,189.64446
40614,2017,199.65196
40614,2018,210.87729
40640,2013,1368.11364
40640,2014,1422.59857
40640,2015,1462.36349
40640,2016,1517.59819
40640,2017,1598.74498
40640,2018,1676.02002
40044,2013,0.27601
40044,2014,0.26896
40044,2015,0.26403
40044,2016,0.25956
40044,2017,0.25193
40044,2018,0.25219
40630,2013,98.64311
40630,2014,104.47192
40630,2015,105.42648
40630,2016,98.8267
40630,2017,91.11353
40630,2018,94.90564
40675,2013,240.44684
40675,2014,250.07627
40675,2015,256.10561
40675,2016,263.8544
40675,2017,277.53142
40675,2018,292.56188
40030,2013,84.67138
40030,2014,90.36861
40030,2015,96.30092
40030,2016,101.82643
40030,2017,106.36838
40030,2018,111.36391
40613,2013,0.7936
40613,2014,0.83593
40613,2015,0.8751
40613,2016,0.92637
40613,2017,0.93501
40613,2018,0.91859
40614,2013,0.74767
40614,2014,0.78083
40614,2015,0.81803
40614,2016,0.84669
40614,2017,0.8901
40614,2018,0.93653
40642,2013,677.04467
40642,2014,694.16192
40642,2015,710.63379
40642,2016,724.7967
40642,2017,753.06582
40642,2018,774.91195
40042,2013,26.60698
40042,2014,26.93819
40042,2015,27.96763
40042,2016,28.5585
40042,2017,29.71161
40042,2018,31.45018
40620,2013,1.79236
40620,2014,1.81792
40620,2015,1.84086
40620,2016,1.83002
40620,2017,1.86432
40620,2018,1.88552
40606,2013,10.62769
40606,2014,10.96892
40606,2015,11.12417
40606,2016,11.14988
40606,2017,11.15793
40606,2018,11.14862
40606,2013,9649238.85516
40606,2014,10233725.96887
40606,2015,10663377.85451
40606,2016,10979663.12061
40606,2017,11285449.86205
40606,2018,11579257.34518
40550,2013,9246194.78139
40550,2014,10153950.17226
40550,2015,10942435.6738
40550,2016,10599863.66573
40550,2017,10534659.86955
40550,2018,10794907.55592
40614,2013,39575480.58584
40614,2014,42795837.28399
40614,2015,46458792.64791
40614,2016,49736914.00053
40614,2017,53247922.79455
40614,2018,57154443.73467
40642,2013,739580507.10956
40642,2014,760997585.2626
40642,2015,781761181.81852
40642,2016,800025866.62633
40642,2017,833912714.00181
40642,2018,860706662.86087
40030,2013,460265569.69489
40030,2014,496990022.10393
40030,2015,535706437.84759
40030,2016,572829258.54367
40030,2017,604988001.41942
40030,2018,640231084.30042
40616,2013,50672475.61896
40616,2014,53886683.16568
40616,2015,56783910.82686
40616,2016,60470268.56144
40616,2017,64258452.37582
40616,2018,65785192.43261
40620,2013,324755534.43791
40620,2014,334367568.98041
40620,2015,343975869.91238
40620,2016,348198350.4367
40620,2017,363905823.32532
40620,2018,376315144.63182
40043,2013,399748188.1917
40043,2014,433474287.8743
40043,2015,467949124.95896
40043,2016,502276705.76052
40043,2017,530575327.2591
40043,2018,562267196.57474
40613,2013,49701005.67259
40613,2014,54802607.86955
40613,2015,59880038.26873
40613,2016,66266291.37869
40613,2017,70270217.69839
40613,2018,72391523.64105
40334,2013,3913282.0228
40334,2014,4059778.51367
40334,2015,4142645.54019
40334,2016,4272491.70474
40334,2017,4380334.03149
40334,2018,4577790.67796
40617,2013,49736641.00507
40617,2014,53193833.7397
40617,2015,58016680.57566
40617,2016,61697979.5593
40617,2017,65616203.0893
40617,2018,70455201.57321
40651,2013,19601302.64513
40651,2014,19050937.85629
40651,2015,18405281.82599
40651,2016,18806905.20811
40651,2017,19140859.49335
40651,2018,19719085.53494
40044,2013,2471613.68805
40044,2014,2525105.97957
40044,2015,2517570.03319
40044,2016,2571839.42304
40044,2017,2597005.08646
40044,2018,2691551.79706
40330,2013,3409193.74699
40330,2014,3475276.1165
40330,2015,3589732.03531
40330,2016,3582234.00712
40330,2017,3512891.27186
40330,2018,3537286.20617
40042,2013,60517381.5032
40042,2014,63515734.22963
40042,2015,67757312.88863
40042,2016,70552552.78315
40042,2017,74412674.16032
40042,2018,77963887.72568
40619,2013,543010334.25456
40619,2014,581639475.83993
40619,2015,611384763.18583
40619,2016,646479771.009
40619,2017,692289996.52644
40619,2018,736618437.3431
40640,2013,414824972.67166
40640,2014,426630016.2822
40640,2015,437785311.90614
40640,2016,451827516.18963
40640,2017,470006890.67649
40640,2018,484391518.22905
40041,2013,1002290952.36882
40041,2014,1035167790.67206
40041,2015,1056305940.5246
40041,2016,1076563637.32576
40041,2017,1127305654.80473
40041,2018,1171798112.16113
40344,2013,9695855.82929
40344,2014,10593220.51916
40344,2015,11371760.76385
40344,2016,11024053.59384
40344,2017,10945572.94988
40344,2018,11185331.8079
40618,2013,51685142.00046
40618,2014,54926920.74826
40618,2015,57880378.50519
40618,2016,61516036.82063
40618,2017,65227191.43142
40618,2018,66682324.65483
40630,2013,51746664.39815
40630,2014,54620894.22502
40630,2015,56397622.42044
40630,2016,52437185.14278
40630,2017,47396001.38265
40630,2018,48937088.56898
40603,2013,10161160.41923
40603,2014,10397996.4557
40603,2015,11557887.92775
40603,2016,11961065.55876
40603,2017,12368280.29475
40603,2018,13300757.83854
40650,2013,19619608.12879
40650,2014,19070482.97118
40650,2015,18425944.04523
40650,2016,18828233.01381
40650,2017,19163105.01695
40650,2018,19741775.91245
40612,2013,1012666.38149
40612,2014,1040237.58257
40612,2015,1096467.67833
40612,2016,1045768.25919
40612,2017,968739.0556
40612,2018,897132.22222
40675,2013,1465028135.75176
40675,2014,1534682918.75556
40675,2015,1594529948.40538
40675,2016,1651964735.29246
40675,2017,1734890661.31062
40675,2018,1814720748.25862
40611,2013,493309328.58198
40611,2014,526836867.97038
40611,2015,551504724.9171
40611,2016,580213479.63032
40611,2017,622019778.82805
40611,2018,664226913.70205
40619,2013,616180538.507
40619,2014,654851952.94067
40619,2015,683719079.67191
40619,2016,713667064.89084
40619,2017,762196836.80509
40619,2018,824789661.58139
40618,2013,138.43169
40618,2014,133.22668
40618,2015,128.16098
40618,2016,121.98263
40618,2017,116.78115
40618,2018,114.59062
40675,2013,217.25166
40675,2014,220.9299
40675,2015,221.48539
40675,2016,224.31524
40675,2017,229.91675
40675,2018,236.81407
40630,2013,176.46811
40630,2014,177.33223
40630,2015,178.99669
40630,2016,159.62956
40630,2017,144.44922
40630,2018,148.10557
40042,2013,117.02071
40042,2014,112.30489
40042,2015,112.2374
40042,2016,109.7741
40042,2017,111.1128
40042,2018,115.40409
40041,2013,1191633494.56613
40041,2014,1245220274.49128
40041,2015,1282387945.89008
40041,2016,1327209012.66645
40041,2017,1415699635.50915
40041,2018,1498040264.02508
40611,2013,219.74385
40611,2014,224.66226
40611,2015,225.89568
40611,2016,226.99136
40611,2017,235.41339
40611,2018,242.29197
40042,2013,99.65379
40042,2014,97.66649
40042,2015,98.81736
40042,2016,97.11946
40042,2017,98.22549
40042,2018,99.54608
40640,2013,330.22131
40640,2014,335.68989
40640,2015,340.69412
40640,2016,356.34298
40640,2017,363.16005
40640,2018,380.71433
40041,2013,254.84235
40041,2014,258.33218
40041,2015,260.12933
40041,2016,265.33013
40041,2017,271.77396
40041,2018,279.74882
40630,2013,60285138.58123
40630,2014,64521489.52608
40630,2015,65779180.27677
40630,2016,62275109.86567
40630,2017,57969448.6354
40630,2018,60949987.27743
40619,2013,183.28148
40619,2014,189.48814
40619,2015,193.46107
40619,2016,197.08163
40619,2017,204.38519
40619,2018,207.56549
40603,2013,93.00429
40603,2014,80.29796
40603,2015,86.96829
40603,2016,81.25895
40603,2017,80.42807
40603,2018,87.41125
40640,2013,481335266.28123
40640,2014,504260318.09239
40640,2015,522109168.09661
40640,2016,545613954.39046
40640,2017,578653385.5772
40640,2018,610567383.543
40640,2013,284.59175
40640,2014,284.01081
40640,2015,285.66991
40640,2016,295.09063
40640,2017,294.97404
40640,2018,302.03839
40675,2013,1733761643.96704
40675,2014,1824379117.43894
40675,2015,1890007482.18136
40675,2016,1969415057.84151
40675,2017,2094767978.80693
40675,2018,2232566373.99073
40612,2013,35.73195
40612,2014,34.58468
40612,2015,34.29132
40612,2016,33.51729
40612,2017,31.66556
40612,2018,30.10264
40042,2013,71063899.78735
40042,2014,73035562.43882
40042,2015,76959194.13523
40042,2016,79745528.20196
40042,2017,84175717.30912
40042,2018,90383789.28406
40041,2013,214.34961
40041,2014,214.7549
40041,2015,214.26914
40041,2016,215.22214
40041,2017,216.41054
40041,2018,218.82532
40612,2013,1188321.41716
40612,2014,1201271.61664
40612,2015,1203551.36552
40612,2016,1148207.39453
40612,2017,1066499.47163
40612,2018,1014726.33792
40611,2013,193.85997
40611,2014,199.93208
40611,2015,202.62651
40611,2016,206.54246
40611,2017,214.99053
40611,2018,217.73515
40550,2013,10322961.75957
40550,2014,11287831.70803
40550,2015,12340702.22489
40550,2016,12084290.89273
40550,2017,12307840.70866
40550,2018,12943137.82805
40650,2013,25011429.99073
40650,2014,24583748.89129
40650,2015,23308265.90075
40650,2016,24180880.02446
40650,2017,25268855.29137
40650,2018,26729720.88044
40603,2013,12047361.59017
40603,2014,12002271.26979
40603,2015,13468769.55148
40603,2016,13357153.03831
40603,2017,13447898.38013
40603,2018,14850338.51609
40642,2013,238.02823
40642,2014,243.60254
40642,2015,244.7344
40642,2016,253.73422
40642,2017,261.47274
40642,2018,269.00387
40675,2013,183.5776
40675,2014,185.84807
40675,2015,186.85909
40675,2016,188.15784
40675,2017,190.41747
40675,2018,192.4921
40030,2013,539259795.56471
40030,2014,576088740.1301
40030,2015,604521473.25003
40030,2016,639026475.43592
40030,2017,675811932.2803
40030,2018,730990341.07289
40611,2013,559175201.54593
40611,2014,592002864.18755
40611,2015,614838283.66572
40611,2016,637657971.65485
40611,2017,681108090.02953
40611,2018,739140407.764
40612,2013,30.45013
40612,2014,29.9485
40612,2015,31.24032
40612,2016,30.52699
40612,2017,28.76294
40612,2018,26.61412
40606,2013,141.87835
40606,2014,145.67058
40606,2015,141.59051
40606,2016,141.62615
40606,2017,140.15049
40606,2018,143.41993
40642,2013,902642759.54215
40642,2014,943768374.60722
40642,2015,975945331.96413
40642,2016,1020814161.40465
40642,2017,1089829566.22107
40642,2018,1149306269.95533
40650,2013,146.06106
40650,2014,136.94196
40650,2015,129.76712
40650,2016,133.0143
40650,2017,133.45884
40650,2018,135.85285
40030,2013,167.63434
40030,2014,172.21635
40030,2015,172.40029
40030,2016,173.9352
40030,2017,178.1741
40030,2018,184.60281
40603,2013,78.44302
40603,2014,69.56499
40603,2015,74.62966
40603,2016,72.76578
40603,2017,73.97118
40603,2018,78.29019
40550,2013,211.99026
40550,2014,227.34999
40550,2015,235.14061
40550,2016,219.31543
40550,2017,222.8014
40550,2018,230.23602
40650,2013,186.20127
40650,2014,176.5318
40650,2015,164.1515
40650,2016,170.82871
40650,2017,175.9815
40650,2018,183.94033
40616,2013,148.99045
40616,2014,142.72823
40616,2015,136.32786
40616,2016,128.64798
40616,2017,122.42923
40616,2018,120.00022
40043,2013,179.41255
40043,2014,186.67465
40043,2015,187.02465
40043,2016,189.74867
40043,2017,194.91105
40043,2018,201.66379
40613,2013,57005336.96108
40613,2014,62849088.75311
40613,2015,68880796.00619
40613,2016,76009093.23598
40613,2017,81088746.77557
40613,2018,85649253.81739
40614,2013,47518318.54159
40614,2014,51592107.49798
40614,2015,52781649.39141
40614,2016,56609581.4083
40614,2017,62793155.81714
40614,2018,68501700.49643
40642,2013,195.02847
40642,2014,196.42632
40642,2015,196.03952
40642,2016,198.85494
40642,2017,200.07297
40642,2018,201.45493
40550,2013,189.87799
40550,2014,204.5123
40550,2015,208.49794
40550,2016,192.37485
40550,2017,190.70258
40550,2018,192.02272
40606,2013,11305546.54337
40606,2014,12144773.18739
40606,2015,12727835.24774
40606,2016,13377922.77139
40606,2017,14019908.98635
40606,2018,14755819.76513
40616,2013,169.30695
40616,2014,158.16058
40616,2015,146.62715
40616,2016,136.12538
40616,2017,129.89282
40616,2018,130.73145
40330,2013,60.07926
40330,2014,58.60744
40330,2015,56.92353
40330,2016,57.64542
40330,2017,56.72748
40330,2018,58.25798
40651,2013,188.48137
40651,2014,178.60751
40651,2015,166.03818
40651,2016,172.82914
40651,2017,178.03737
40651,2018,186.09775
40614,2013,183.72342
40614,2014,193.13427
40614,2015,200.37878
40614,2016,204.62281
40614,2017,206.16781
40614,2018,207.25008
40616,2013,57582229.25364
40616,2014,59713127.90189
40616,2015,61073818.81165
40616,2016,63984977.04336
40616,2017,68175809.19874
40616,2018,71668149.18058
40044,2013,32.74939
40044,2014,33.2427
40044,2015,31.93226
40044,2016,30.67987
40044,2017,29.90515
40044,2018,31.3568
40030,2013,143.07819
40030,2014,148.57053
40030,2015,152.7753
40030,2016,155.91713
40030,2017,159.50176
40030,2018,161.68266
40613,2013,136.36196
40613,2014,144.66342
40613,2015,157.09451
40613,2016,161.34691
40613,2017,164.16717
40613,2018,171.90719
40614,2013,220.59689
40614,2014,232.83115
40614,2015,227.64953
40614,2016,232.89767
40614,2017,243.12549
40614,2018,248.39684
40606,2013,121.0926
40606,2014,122.74851
40606,2015,118.6245
40606,2016,116.23683
40606,2017,112.81538
40606,2018,112.54517
40620,2013,180.46605
40620,2014,185.28595
40620,2015,184.84039
40620,2016,190.68916
40620,2017,198.54133
40620,2018,201.87232
40344,2013,10838343.73945
40344,2014,11796915.20255
40344,2015,12839656.47255
40344,2016,12578661.24586
40344,2017,12789266.16769
40344,2018,13411339.93551
40617,2013,172.68243
40617,2014,171.3868
40617,2015,171.31156
40617,2016,171.72113
40617,2017,179.18888
40617,2018,187.02816
40334,2013,72.15484
40334,2014,70.33097
40334,2015,67.0376
40334,2016,65.39213
40334,2017,63.20063
40334,2018,63.76856
40330,2013,4052238.2384
40330,2014,4188862.04665
40330,2015,4221572.18338
40330,2016,4300564.53575
40330,2017,4312136.1209
40330,2018,4469445.34351
40651,2013,147.85864
40651,2014,138.57175
40651,2015,131.28776
40651,2016,134.60014
40651,2017,135.04511
40651,2018,137.47267
40620,2013,421307493.26092
40620,2014,439508056.51483
40620,2015,453836163.86752
40620,2016,475200207.01419
40620,2017,511176180.64387
40620,2018,538738886.41233
40344,2013,216.82751
40344,2014,231.05263
40344,2015,237.79146
40344,2016,222.3164
40344,2017,225.6322
40344,2018,232.76994
40630,2013,205.58629
40630,2014,209.47551
40630,2015,208.77219
40630,2016,189.57822
40630,2017,176.674
40630,2018,184.46198
40618,2013,157.409
40618,2014,147.74947
40618,2015,137.89697
40618,2016,129.15522
40618,2017,123.96971
40618,2018,124.90231
40617,2013,144.1878
40617,2014,143.35734
40617,2015,150.02061
40617,2016,151.42691
40617,2017,154.21736
40617,2018,158.08979
40044,2013,2868353.83621
40044,2014,3070102.81756
40044,2015,3098063.04125
40044,2016,3179569.73914
40044,2017,3256411.01748
40044,2018,3535768.89276
40043,2013,153.1834
40043,2014,160.85508
40043,2015,165.89136
40043,2016,170.4087
40043,2017,174.79491
40043,2018,177.00246
40334,2013,4494772.05023
40334,2014,4795053.90114
40334,2015,4930101.78258
40334,2016,5126424.73188
40334,2017,5338765.35969
40334,2018,5789687.48521
40613,2013,118.88933
40613,2014,126.14236
40613,2015,136.56674
40613,2016,140.66556
40613,2017,142.26465
40613,2018,145.29752
40330,2013,50.54536
40330,2014,48.62347
40330,2015,48.40382
40330,2016,48.01681
40330,2017,46.21317
40330,2018,46.10754
40344,2013,193.97136
40344,2014,207.47724
40344,2015,210.60592
40344,2016,194.84012
40344,2017,193.10519
40344,2018,194.13489
40618,2013,58770550.6708
40618,2014,60914399.51852
40618,2015,62277370.17717
40618,2016,65133184.43789
40618,2017,69242308.67038
40618,2018,72682875.5185
40620,2013,139.10825
40620,2014,140.96127
40620,2015,140.09601
40620,2016,139.72563
40620,2017,141.34138
40620,2018,141.01007
40651,2013,24986570.13338
40651,2014,24555082.17368
40651,2015,23276955.69864
40651,2016,24148424.43696
40651,2017,25234443.62502
40651,2018,26693868.60659
40043,2013,468195895.77736
40043,2014,503053177.69128
40043,2015,527562279.1148
40043,2016,559280947.23397
40043,2017,591636214.97118
40043,2018,640606551.78884
40619,2013,207.97851
40619,2014,213.33951
40619,2015,216.34989
40619,2016,217.56391
40619,2017,225.02382
40619,2018,232.41052
40334,2013,82.87661
40334,2014,83.06877
40334,2015,79.78046
40334,2016,78.4619
40334,2017,77.02914
40334,2018,80.65026
40617,2013,59565680.13176
40617,2014,63594378.76777
40617,2015,66250418.94288
40617,2016,69966734.44661
40617,2017,76241054.19727
40617,2018,83352039.01252
40044,2013,28.21962
40044,2014,27.34154
40044,2015,25.94902
40044,2016,24.81584
40044,2017,23.84952
40044,2018,23.8699
HND,2015,24.94499
HND,2017,45.23316
TCD,2016,0.3005
VEN,2013,130.56824
VEN,2014,131.78226
VEN,2013,1538224.43905
VEN,2014,1564650.74306
SWZ,2015,147.55701
VEN,2013,141.98121
VEN,2014,190.99741
SWZ,2015,138560.25081
VEN,2013,7153647.95717
VEN,2014,10219216.59379
VEN,2015,14525302.8
VEN,2016,28187302.4
VEN,2013,0.31853
VEN,2014,0.33713
SWZ,2015,72.30814
TCD,2016,72834.28573
VEN,2013,51.65113
VEN,2014,52.08043
TCD,2016,70517.79924
PNG,2016,5784.93568
TCD,2016,5.00178
TCD,2016,4.8427
HND,2015,32.24939
HND,2017,64.0556
JOR,2016,110.89248
PNG,2016,37.46018
COD,2015,272.91844
JOR,2016,90.3813
TCD,2016,17981650.0
SWZ,2015,23189.10092
TCD,2016,86.39892
COD,2015,348.28521
TCD,2016,35.86129
TCD,2016,83.65101
SWZ,2015,64.41417
PNG,2016,10996.43632
PNG,2016,0.03158
PNG,2016,0.69936
SWZ,2015,21.00378
PNG,2016,13.84942
SWZ,2015,26030.92903
SWZ,2015,0.26661
PNG,2016,1.32939
SWZ,2015,165.64015
PNG,2016,19.70682
TCD,2016,34.72073
PNG,2016,7.28581
SWZ,2015,23.5778
SYR,2015,928800.0
SYR,2015,0.02053
CIV,2016,79274.20368
CIV,2016,11.31873
CIV,2016,3.32767
CIV,2016,20009667.36
CIV,2016,0.0704
CIV,2016,2.03638
CIV,2016,48512.08786
CIV,2016,18.49608
RWA,2016,142730.40315
RWA,2016,12.23177
RWA,2016,882.46818
AGO,2016,47.2564
AGO,2016,0.03229
TTO,2017,46.58567
TTO,2018,39.84138
TTO,2017,44.74499
TTO,2018,37.38501
AGO,2016,39.22616
AGO,2016,54916.62997
RWA,2016,227.18715
ARE,2018,187.12388
AGO,2016,1.90402
AGO,2016,121.90705
ARE,2018,178.25276
AGO,2016,101.19151
AGO,2016,5344252.145
AGO,2016,66158.95478
AGO,2016,2.2938
RWA,2016,269.30265
BDI,2018,70.88804
BDI,2018,49.36053
MRT,2018,27176.0
MRT,2018,0.76602
MRT,2018,0.60198
MRT,2018,0.01081
MRT,2018,0.55773
MRT,2018,2455.84843
MRT,2018,1929.94344
MRT,2018,0.43829
