country_code,year,haq_interpolated
VEN,2000,59.3
VEN,2001,59.9
VEN,2002,60.5
VEN,2003,61.099999999999994
VEN,2004,61.699999999999996
VEN,2005,62.3
VEN,2006,62.68
VEN,2007,63.06
VEN,2008,63.44
VEN,2009,63.82
VEN,2010,64.2
VEN,2011,64.3
VEN,2012,64.4
VEN,2013,64.5
VEN,2014,64.60000000000001
VEN,2015,64.7
VIR,1990,60.4
VIR,1991,60.94
VIR,1992,61.48
VIR,1993,62.02
VIR,1994,62.56
VIR,1995,63.1
VIR,1996,63.64
VIR,1997,64.18
VIR,1998,64.72
VIR,1999,65.25999999999999
VIR,2000,65.8
VIR,2001,66.39999999999999
VIR,2002,67.0
VIR,2003,67.6
VIR,2004,68.2
VIR,2005,68.8
VIR,2006,69.0
VIR,2007,69.2
VIR,2008,69.39999999999999
VIR,2009,69.6
VIR,2010,69.8
VIR,2011,69.88
VIR,2012,69.96
VIR,2013,70.04
VIR,2014,70.12
VIR,2015,70.2
VNM,1990,49.5
VNM,1991,50.08
VNM,1992,50.66
VNM,1993,51.24
VNM,1994,51.82
VNM,1995,52.4
VNM,1996,53.08
VNM,1997,53.76
VNM,1998,54.44
VNM,1999,55.12
VNM,2000,55.8
VNM,2001,56.559999999999995
VNM,2002,57.32
VNM,2003,58.08
VNM,2004,58.84
VNM,2005,59.6
VNM,2006,60.28
VNM,2007,60.96
VNM,2008,61.64
VNM,2009,62.32
VNM,2010,63.0
VNM,2011,63.66
VNM,2012,64.32
VNM,2013,64.98
VNM,2014,65.64
VNM,2015,66.3
VUT,1990,36.4
VUT,1991,36.6
VUT,1992,36.8
VUT,1993,37.0
VUT,1994,37.199999999999996
VUT,1995,37.4
VUT,1996,37.58
VUT,1997,37.76
VUT,1998,37.94
VUT,1999,38.12
VUT,2000,38.3
VUT,2001,38.32
VUT,2002,38.339999999999996
VUT,2003,38.36
VUT,2004,38.379999999999995
VUT,2005,38.4
VUT,2006,38.94
VUT,2007,39.48
VUT,2008,40.02
VUT,2009,40.56
VUT,2010,41.1
VUT,2011,41.5
VUT,2012,41.9
VUT,2013,42.300000000000004
VUT,2014,42.7
VUT,2015,43.1
WSM,1990,50.9
WSM,1991,51.44
WSM,1992,51.98
WSM,1993,52.52
WSM,1994,53.06
WSM,1995,53.6
WSM,1996,54.18
WSM,1997,54.76
WSM,1998,55.34
WSM,1999,55.92
WSM,2000,56.5
WSM,2001,56.92
WSM,2002,57.34
WSM,2003,57.76
WSM,2004,58.18
WSM,2005,58.6
WSM,2006,59.02
WSM,2007,59.440000000000005
WSM,2008,59.86
WSM,2009,60.28
WSM,2010,60.7
WSM,2011,60.980000000000004
WSM,2012,61.260000000000005
WSM,2013,61.54
WSM,2014,61.82
WSM,2015,62.1
YEM,1990,35.2
YEM,1991,35.760000000000005
YEM,1992,36.32
YEM,1993,36.88
YEM,1994,37.44
YEM,1995,38.0
YEM,1996,38.66
YEM,1997,39.32
YEM,1998,39.98
YEM,1999,40.64
YEM,2000,41.3
YEM,2001,41.94
YEM,2002,42.58
YEM,2003,43.22
YEM,2004,43.86
YEM,2005,44.5
YEM,2006,45.16
YEM,2007,45.82
YEM,2008,46.48
YEM,2009,47.14
YEM,2010,47.8
YEM,2011,48.16
YEM,2012,48.519999999999996
YEM,2013,48.88
YEM,2014,49.24
YEM,2015,49.6
ZAF,1990,45.6
ZAF,1991,46.06
ZAF,1992,46.52
ZAF,1993,46.98
ZAF,1994,47.44
ZAF,1995,47.9
ZAF,1996,47.28
ZAF,1997,46.66
ZAF,1998,46.04
ZAF,1999,45.419999999999995
ZAF,2000,44.8
ZAF,2001,44.879999999999995
ZAF,2002,44.96
ZAF,2003,45.04
ZAF,2004,45.120000000000005
ZAF,2005,45.2
ZAF,2006,46.04
ZAF,2007,46.88
ZAF,2008,47.72
ZAF,2009,48.56
ZAF,2010,49.4
ZAF,2011,49.92
ZAF,2012,50.44
ZAF,2013,50.96
ZAF,2014,51.48
ZAF,2015,52.0
ZMB,1990,37.4
ZMB,1991,36.839999999999996
ZMB,1992,36.28
ZMB,1993,35.72
ZMB,1994,35.160000000000004
ZMB,1995,34.6
ZMB,1996,34.54
ZMB,1997,34.48
ZMB,1998,34.42
ZMB,1999,34.36
ZMB,2000,34.3
ZMB,2001,34.54
ZMB,2002,34.78
ZMB,2003,35.019999999999996
ZMB,2004,35.26
ZMB,2005,35.5
ZMB,2006,35.88
ZMB,2007,36.26
ZMB,2008,36.64
ZMB,2009,37.019999999999996
ZMB,2010,37.4
ZMB,2011,38.24
ZMB,2012,39.08
ZMB,2013,39.92
ZMB,2014,40.76
ZMB,2015,41.6
ZWE,1990,48.1
ZWE,1991,48.38
ZWE,1992,48.660000000000004
ZWE,1993,48.94
ZWE,1994,49.22
ZWE,1995,49.5
ZWE,1996,48.68
ZWE,1997,47.86
ZWE,1998,47.04
ZWE,1999,46.22
ZWE,2000,45.4
ZWE,2001,44.68
ZWE,2002,43.96
ZWE,2003,43.239999999999995
ZWE,2004,42.519999999999996
ZWE,2005,41.8
ZWE,2006,41.86
ZWE,2007,41.92
ZWE,2008,41.98
ZWE,2009,42.04
ZWE,2010,42.1
ZWE,2011,43.42
ZWE,2012,44.74
ZWE,2013,46.06
ZWE,2014,47.38
ZWE,2015,48.7
